adjmatrix_key,resp_status,age,religion,caste,speakother,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
600,2,45,1,4,2,0,0,0,0,0,0,10,1,2,1,1,1,2,1,0
611,1,35,1,1,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
612,2,28,1,1,1,0,0,1,0,0,0,2,1,1,2,1,1,2,0,0
615,1,68,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
616,3,58,1,1,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
647,1,38,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
654,2,30,1,3,2,0,0,0,0,0,0,16,1,2,1,1,3,2,1,0
655,3,27,1,3,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
667,1,38,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
674,1,40,1,4,1,0,1,1,0,0,0,9,1,1,2,1,1,2,0,1
679,1,75,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
681,3,44,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
684,3,18,1,3,2,0,0,0,0,0,0,10,1,1,1,2,1,2,0,0
686,1,60,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
688,3,25,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
694,1,45,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
695,2,40,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
700,1,60,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
701,2,55,1,3,2,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
702,3,35,1,3,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
706,3,25,1,3,2,0,0,0,0,0,0,11,1,1,1,1,1,2,0,0
716,1,58,1,3,2,0,0,0,0,0,0,1,1,1,2,1,1,2,0,1
719,3,40,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,1,0
720,3,19,1,3,1,0,0,1,0,0,0,12,1,1,1,2,1,2,0,0
740,1,55,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
742,3,38,1,3,2,0,0,0,0,0,0,3,1,1,2,1,1,2,0,1
746,1,60,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
748,3,30,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
763,3,23,1,3,2,0,0,0,0,0,0,4,1,1,2,1,3,2,0,1
765,3,22,1,4,2,0,0,0,0,0,0,6,1,1,2,1,3,2,0,1
774,1,40,1,3,1,0,0,1,0,0,0,16,1,2,1,1,1,2,0,1
778,1,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
779,3,37,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
781,3,28,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,1,0
782,3,30,1,3,1,0,0,1,0,0,0,3,1,1,1,1,1,2,0,1
815,2,50,1,4,1,0,0,1,0,0,0,1,1,1,2,1,1,2,0,0
842,1,35,1,3,1,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
852,1,40,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
856,3,65,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
857,1,40,1,3,1,0,0,1,0,0,0,6,1,1,1,1,1,2,0,1
862,1,60,1,3,1,1,0,0,0,0,0,4,1,1,2,1,1,6,0,1
867,3,30,1,3,2,0,0,0,0,0,0,16,1,1,2,1,3,2,1,0
884,1,40,1,4,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
910,1,35,1,3,1,0,1,1,1,0,0,10,1,1,2,1,3,2,0,1
915,1,56,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
926,1,38,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
927,2,34,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
946,1,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
951,2,35,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,1,0
958,1,45,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
969,1,45,1,3,2,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
971,3,19,1,3,2,0,0,0,0,0,0,12,1,2,1,3,1,2,0,0
977,3,19,1,1,1,0,0,1,0,0,0,10,1,1,2,3,1,2,0,0
995,1,30,1,1,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
1000,2,50,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
1005,2,32,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
1011,1,35,1,1,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
1016,2,35,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,1,0
1021,1,35,1,1,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
1043,3,50,1,1,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
1044,3,30,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
1045,3,18,1,1,1,0,0,1,0,0,0,7,1,1,2,3,1,2,0,0
1053,1,35,1,1,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
1069,3,20,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,1,0
1070,3,18,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,1,0
1071,1,55,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
1073,1,75,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
1074,2,65,1,1,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
1075,3,45,1,1,1,0,0,1,0,0,0,16,1,2,2,1,3,2,0,0
1078,1,50,1,1,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
1085,1,50,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
1093,1,55,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
1095,3,25,1,1,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
1096,3,20,1,1,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,0
1114,1,35,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1119,1,55,1,1,1,0,0,1,0,0,0,16,1,2,2,2,1,2,0,1
1120,2,47,1,1,1,0,0,1,0,0,0,16,1,1,2,2,1,2,0,0
1121,3,33,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1136,1,55,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
1138,3,32,1,1,1,0,0,1,0,0,0,8,1,1,1,1,3,2,0,1
1143,1,35,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
1165,1,45,1,1,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
1167,3,30,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1174,1,40,1,1,2,0,0,0,0,0,0,8,1,2,2,1,3,2,0,1
1178,1,45,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1179,2,35,1,1,1,0,0,1,0,0,0,8,1,1,2,1,1,2,1,0
1184,1,48,1,1,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
1186,3,20,1,1,2,0,0,0,0,0,0,6,1,2,2,1,1,2,1,0
1187,3,30,1,1,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
1196,1,56,1,1,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
1197,2,45,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
1209,1,55,1,1,2,0,0,0,0,0,0,2,1,1,2,1,1,2,0,1
1212,3,18,1,1,1,1,0,0,0,0,0,1,1,1,2,1,1,6,0,0
1216,1,20,1,1,1,0,0,1,0,0,0,13,1,1,2,1,1,2,0,0
1218,3,18,1,1,1,1,0,1,0,0,1,12,1,2,2,1,1,2,0,0
1237,1,40,1,1,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
1262,1,60,1,1,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
1264,1,30,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1269,1,50,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
1286,1,50,1,1,1,0,1,1,0,0,0,16,1,1,2,1,1,2,0,1
1287,2,40,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
1297,1,40,1,3,1,0,0,1,0,0,0,12,1,2,1,1,1,2,0,1
1,1,32,1,4,1,1,0,0,1,0,0,8,1,1,1,1,1,6,0,1
5,1,50,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
7,3,22,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
11,1,45,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
12,2,34,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,1,0
15,1,40,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
19,1,27,2,999,1,1,0,1,0,0,0,3,1,1,2,1,1,7,0,1
25,1,48,1,3,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
27,3,19,1,3,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,0
30,1,25,2,999,1,1,0,0,0,0,0,7,1,1,1,1,3,7,0,1
32,1,61,2,3,1,1,0,0,1,0,0,3,1,2,2,1,1,7,0,1
35,1,60,2,3,1,1,0,0,1,0,0,10,1,2,1,1,1,7,0,1
37,3,25,2,999,1,1,1,0,1,0,0,7,1,1,2,1,1,7,0,1
38,3,20,2,999,1,1,0,0,1,0,0,7,1,2,2,1,1,7,0,0
40,1,32,2,999,1,1,0,1,1,0,0,10,1,1,1,1,1,7,0,1
54,1,28,2,999,1,1,0,1,1,0,0,8,1,1,2,1,1,7,0,1
64,3,30,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
66,1,45,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
69,3,18,1,3,1,0,0,1,0,0,0,7,1,2,2,3,1,2,0,0
73,1,45,1,3,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
86,1,27,1,3,1,0,0,1,0,0,0,1,1,1,2,1,3,2,0,1
90,1,48,1,3,1,0,0,1,0,0,0,10,1,1,2,1,3,2,0,1
109,1,42,1,3,1,1,0,0,0,0,0,4,1,1,2,1,1,6,0,1
113,1,45,1,3,1,1,0,0,0,0,0,6,1,1,2,1,1,6,0,1
115,3,18,1,3,1,0,0,1,0,0,1,12,1,2,2,1,1,2,0,0
118,3,40,1,3,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
122,3,43,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,1,0
124,2,32,1,4,1,1,0,0,0,0,0,16,1,2,2,1,1,6,1,0
134,1,53,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
139,1,70,1,3,1,0,0,1,0,0,0,16,1,2,1,1,1,2,0,0
141,3,20,1,3,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,0
164,1,55,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
165,1,45,1,3,1,0,0,1,0,0,0,13,1,1,1,1,1,2,0,1
188,2,19,1,3,1,0,0,1,0,0,0,9,1,2,2,1,1,2,1,0
194,1,65,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
214,1,45,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
215,1,38,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
235,1,55,1,3,1,1,0,0,0,0,0,10,1,1,1,1,1,6,0,1
237,3,24,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
238,3,20,1,3,1,1,0,0,0,0,0,5,1,1,2,1,1,6,0,0
250,1,60,1,3,1,1,0,0,0,0,0,16,1,1,1,1,1,6,0,1
253,3,19,1,3,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,0
261,1,40,1,3,1,1,0,0,0,0,0,5,1,1,2,1,1,6,0,1
262,2,35,1,3,1,0,0,1,0,0,0,7,1,2,2,1,1,2,1,0
266,1,40,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
271,1,55,1,3,1,1,0,0,0,0,0,5,1,2,2,1,1,6,0,1
287,1,40,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
303,1,35,1,3,1,0,1,0,1,0,0,10,1,1,2,1,1,2,0,1
307,3,33,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
313,1,55,1,3,1,0,0,1,0,0,0,5,1,2,2,1,1,2,0,1
321,1,55,1,3,1,0,1,1,0,0,0,10,1,1,2,1,1,2,0,1
327,1,59,1,3,1,0,0,1,1,0,0,14,1,1,1,1,1,2,0,1
331,1,45,1,3,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
339,1,35,1,3,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
343,1,72,1,3,1,1,0,0,0,0,0,8,1,1,1,1,1,6,0,1
349,1,42,1,4,1,0,0,1,1,0,0,10,1,1,2,1,1,2,0,1
369,1,40,1,4,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
381,1,45,2,3,1,1,0,1,1,0,0,16,1,1,2,1,1,7,0,1
394,1,30,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
395,2,23,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,1,0
400,1,45,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
401,3,22,1,3,1,0,0,1,0,0,0,12,1,1,2,1,1,2,0,1
402,3,19,1,3,1,0,0,1,0,0,0,10,1,1,2,3,3,2,0,0
409,1,30,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
410,2,25,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,1,0
421,1,55,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
423,1,55,1,1,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
426,1,78,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
428,3,30,1,1,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
432,3,37,1,1,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,0
437,1,28,1,1,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
442,3,25,1,1,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
449,1,30,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
454,3,26,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
462,3,30,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
468,1,50,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
472,1,60,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
476,1,68,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,1,0
477,3,40,1,1,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
484,3,35,1,1,2,0,0,0,0,0,0,16,1,1,2,1,3,2,0,1
486,1,27,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
493,1,28,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
496,1,35,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
507,1,45,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
509,3,21,1,1,2,0,0,0,0,0,0,5,1,1,2,3,1,2,0,1
514,1,38,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
529,1,65,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
532,1,40,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
538,1,40,1,1,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
575,1,40,1,1,2,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
585,1,45,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
587,1,30,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
591,1,65,1,1,1,0,0,1,0,0,0,4,1,1,1,1,1,2,0,1
593,3,20,1,1,2,0,0,0,0,0,0,10,1,2,2,3,3,2,0,0
614,1,30,1,1,1,0,0,1,0,0,0,12,1,1,2,1,1,2,0,1
630,1,45,1,3,2,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
636,1,50,1,3,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
660,1,40,1,3,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
664,1,42,1,3,1,0,0,1,1,0,1,13,1,1,2,1,1,2,0,1
668,1,50,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
676,1,35,2,3,1,1,1,1,1,0,1,5,1,1,1,1,1,7,0,1
683,1,65,1,3,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,1
684,3,20,1,3,1,0,0,1,0,0,0,10,1,2,2,3,3,2,0,0
686,3,35,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
691,1,65,1,3,1,1,0,0,0,0,0,2,1,2,1,1,1,6,0,1
712,1,76,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
714,3,32,1,3,1,0,0,1,0,0,0,7,1,1,2,1,3,2,0,1
717,1,45,1,3,1,1,0,0,0,0,0,7,1,1,1,1,1,6,0,1
719,3,26,1,3,1,1,0,0,0,0,0,4,1,1,2,1,1,6,0,1
723,1,48,1,3,1,1,0,0,0,0,0,5,1,1,1,1,1,6,0,1
736,2,50,1,3,1,1,0,0,0,0,0,5,1,2,2,1,1,6,1,0
775,1,65,1,4,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
777,3,24,1,4,1,1,0,0,0,0,0,10,1,1,1,1,3,6,0,0
780,1,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
788,3,28,1,4,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
796,1,40,1,4,1,0,1,1,0,0,0,6,1,1,2,1,3,2,0,1
810,2,30,2,999,1,1,0,1,0,0,0,16,1,1,2,1,1,7,0,0
834,2,50,2,999,1,1,0,1,0,0,0,16,1,1,1,1,1,7,0,0
852,3,18,1,3,1,0,0,1,0,0,0,8,1,2,2,1,1,2,0,0
858,1,40,1,1,2,0,0,0,0,0,0,7,1,1,2,1,3,2,0,1
860,3,18,1,1,2,0,0,0,0,0,0,12,1,2,2,3,3,2,0,0
880,2,30,1,3,1,1,0,0,0,0,0,7,1,1,1,1,1,6,1,0
886,1,60,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
896,1,53,1,3,1,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
897,2,45,1,3,1,1,0,0,0,0,0,16,1,2,1,1,1,6,1,0
900,1,37,1,3,1,1,0,0,1,0,0,7,1,1,1,1,1,6,0,1
917,1,41,1,3,1,1,0,0,0,0,0,2,1,1,2,1,1,6,0,1
937,1,29,1,3,1,1,0,0,0,0,0,6,1,1,2,1,1,6,0,1
942,1,45,1,3,1,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
945,1,70,1,3,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,1
946,3,30,1,3,1,1,0,0,0,0,0,4,1,1,1,1,1,6,1,0
949,1,39,1,3,1,1,0,0,1,0,0,9,1,1,2,1,1,6,0,1
1,1,54,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
3,3,25,1,3,1,0,0,1,1,0,1,14,1,2,2,1,1,2,0,0
4,3,23,1,3,1,0,0,0,0,0,1,14,1,1,1,1,1,2,0,0
5,3,21,1,3,1,0,0,1,0,0,1,14,1,2,2,1,1,2,0,0
11,1,60,1,4,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
18,2,40,1,4,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
26,1,40,1,4,1,0,0,0,0,0,1,9,1,1,2,1,1,2,0,1
34,1,56,1,3,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
48,1,45,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
58,1,70,1,3,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
60,3,21,1,3,2,0,0,0,0,0,0,7,1,1,1,1,3,2,0,1
62,3,27,1,3,2,0,0,0,0,0,0,6,1,2,2,1,3,2,0,0
76,1,70,1,4,1,0,0,1,1,0,1,14,1,2,2,1,1,2,0,1
84,1,45,1,1,1,1,0,0,0,0,0,5,1,1,2,1,1,6,0,1
95,1,45,1,1,1,1,0,0,0,0,0,7,1,1,2,1,3,6,0,1
100,3,40,1,1,1,1,0,0,0,0,0,16,1,1,1,1,3,6,0,0
109,1,60,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
119,1,40,1,1,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
130,1,40,1,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
132,3,18,1,1,1,1,0,0,0,0,0,2,1,2,2,3,1,6,0,0
143,3,30,1,1,1,1,0,0,0,0,0,8,1,1,2,1,1,6,0,1
151,1,35,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
161,1,60,1,1,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
163,3,35,1,1,2,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
170,1,65,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
171,2,50,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
184,1,30,1,1,2,0,0,0,0,0,0,2,1,1,2,1,1,2,0,1
196,1,40,1,1,1,0,0,1,1,0,0,16,1,2,1,1,1,2,0,1
207,1,60,1,3,1,0,0,1,0,0,0,5,1,2,2,1,1,2,0,1
213,1,27,1,1,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
223,2,50,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
232,1,60,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
234,3,30,1,1,1,0,0,1,0,0,0,9,1,1,2,1,3,2,0,1
240,1,35,1,1,1,1,0,0,0,0,0,16,1,1,2,1,3,6,0,1
249,1,45,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
255,1,41,1,3,2,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
256,2,30,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,0
264,1,42,1,3,2,0,0,0,0,0,0,7,1,1,1,1,3,2,0,1
272,1,45,1,3,2,0,0,0,0,0,0,10,1,1,2,1,3,2,0,1
288,1,45,1,3,2,0,0,0,0,0,0,12,1,1,1,1,3,2,0,1
296,1,45,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
305,1,50,1,3,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
307,3,30,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
317,1,50,1,4,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
325,1,53,1,3,1,0,0,1,0,0,0,3,1,1,1,1,1,2,0,1
332,1,65,1,3,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
333,3,38,1,4,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
341,2,25,1,4,2,0,0,0,0,0,0,13,1,1,1,1,1,2,0,0
343,3,30,1,4,2,0,0,0,0,0,0,10,1,2,1,1,1,2,0,0
356,1,70,1,4,1,0,0,1,0,0,0,12,1,2,2,1,1,2,0,1
360,3,22,1,4,1,0,0,1,0,0,0,12,1,2,2,1,1,2,0,0
370,1,56,1,4,1,0,0,1,0,0,1,10,1,1,2,1,2,2,0,1
375,1,45,1,4,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
377,3,21,1,4,2,0,0,0,0,0,0,10,1,2,2,1,1,2,0,0
378,3,18,1,3,2,0,0,0,0,0,0,12,1,2,2,1,1,2,0,0
381,1,35,1,4,1,0,0,1,0,0,1,12,1,1,2,1,1,2,0,1
387,1,65,1,3,1,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
388,3,42,1,3,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
394,1,70,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
396,3,35,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
403,1,55,1,4,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
410,1,75,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
415,1,55,1,3,2,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
422,1,55,1,3,2,0,0,0,0,0,0,13,1,1,2,1,1,2,0,1
432,1,55,1,3,2,0,0,0,0,0,0,4,1,1,2,1,3,2,0,1
441,1,70,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
442,3,40,1,1,1,0,0,1,0,0,0,8,1,1,1,1,1,2,0,1
453,1,46,1,1,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
464,3,24,1,1,2,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
477,1,38,1,1,1,0,0,1,0,0,0,7,1,2,2,1,1,2,0,1
478,3,20,1,1,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
479,3,40,1,1,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,0
489,1,45,1,3,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
498,3,35,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
506,1,30,1,3,2,0,0,0,0,0,0,8,1,1,1,1,1,2,0,1
515,1,40,1,3,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
525,3,50,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,0
530,1,60,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
533,3,26,1,3,2,0,0,0,0,0,0,7,1,2,2,1,1,2,0,0
539,1,30,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
546,1,28,1,3,1,0,1,1,1,0,1,12,1,1,2,1,3,2,0,1
554,1,30,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
562,1,38,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
583,2,55,1,3,2,0,0,0,0,0,0,8,1,2,2,1,3,2,0,0
584,3,35,1,4,1,0,0,1,0,0,1,14,1,1,2,1,3,2,0,1
586,3,25,1,3,1,1,0,0,0,0,1,10,1,2,2,1,3,2,0,0
587,3,23,1,3,2,0,0,0,0,0,0,10,1,2,2,1,3,2,0,0
594,1,50,1,4,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
8,1,50,1,3,2,0,0,0,0,0,0,2,1,1,2,1,1,2,0,1
24,1,53,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
34,1,50,2,3,1,0,0,0,0,1,0,16,1,2,2,3,3,2,0,0
35,2,27,2,3,1,0,0,0,0,1,0,16,1,2,2,3,3,2,0,0
52,1,60,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
54,3,25,1,2,1,1,0,0,0,0,0,16,1,2,2,3,1,6,0,0
55,3,18,1,1,1,1,0,0,0,0,0,3,1,1,2,3,1,6,1,0
62,3,30,1,-999,1,1,0,0,0,0,0,7,1,1,2,1,1,6,0,1
